SITZUNGSDAUERLAUF -- Google sdk_gphone64_x86_64
Android 14 (API 34)

900 vollständige Diktate hintereinander, im selben Prozess.
Ohne Neustart, ohne Hintergrund, ohne erzwungenes Aufräumen.
Seitengröße für RSS: 4 KB (fest angenommen).

KONTROLLSITZUNG
  Text erkannt: ja, Fehler keiner, Zeiger 112
  in Ordnung

VERLAUF -- jede Sitzung
  Nr   Zeig   Fäden  Java KB  nativ    RSS KB   Start   Dauer   Aufräum Text
  369  127    15     9656     16992    196952   31      2651    0       ja
  370  127    15     9793     17007    197184   7       2608    1       ja
  371  127    15     9945     17021    197172   9       2621    0       ja
  372  127    15     10065    17038    197100   6       2610    1       ja
  373  127    15     5363     16561    193604   8       2610    1       ja
  374  127    15     5484     16575    193856   11      2619    1       ja
  375  127    15     5620     16588    194088   10      2606    0       ja
  376  127    15     5741     16602    194076   8       2632    0       ja
  377  127    15     5861     16616    194068   8       2618    1       ja
  378  127    15     5981     16630    194296   8       2614    0       ja
  379  127    15     6102     16643    194284   5       2622    0       ja
  380  127    15     6269     16659    194276   41      2609    0       ja
  381  127    15     6405     16673    194776   6       2630    0       ja
  382  127    15     6510     16686    194764   8       2617    0       ja
  383  127    15     6630     16700    194752   7       2637    1       ja
  384  127    15     6767     16714    194980   5       2613    1       ja
  385  127    15     6903     16728    194972   8       2631    0       ja
  386  127    15     7007     16741    194960   7       2640    0       ja
  387  127    15     7127     16755    195188   8       2625    0       ja
  388  127    15     7247     16769    195180   5       2619    0       ja
  389  127    15     7383     16782    195412   7       2611    0       ja
  390  127    15     7503     16798    195404   15      2645    0       ja
  391  127    15     7639     16812    195396   9       2617    0       ja
  392  127    15     7743     16826    195632   8       2613    1       ja
  393  127    15     7864     16840    195620   8       2618    0       ja
  394  127    15     8016     16853    195608   6       2616    0       ja
  395  127    15     8136     16867    196100   6       2609    1       ja
  396  127    15     8288     16881    196092   7       2628    0       ja
  397  127    15     8408     16895    196084   9       2607    1       ja
  398  127    15     8528     16908    196312   6       2628    1       ja
  399  127    15     8632     16922    196300   14      2610    0       ja
  400  127    15     8784     16938    196792   15      2611    1       ja
  401  127    15     8904     16951    196780   10      2618    0       ja
  402  127    15     9041     16965    196768   6       2611    1       ja
  403  127    15     9160     16979    197004   7       2640    1       ja
  404  127    15     9280     16992    196992   6       2619    1       ja
  405  127    15     9385     17006    196980   9       2619    0       ja
  406  127    15     9520     17020    197208   5       2610    1       ja
  407  127    15     9641     17033    197200   11      2616    0       ja
  408  127    15     9793     17047    197188   21      2609    0       ja
  409  127    15     9897     17061    197416   7       2631    0       ja
  410  127    15     10049    17076    197404   17      2611    0       ja
  411  127    15     10185    17090    197640   5       2616    1       ja
  412  127    15     10305    17104    197628   5       2620    1       ja
  413  127    15     10442    17118    197740   9       2623    0       ja
  414  127    15     5640     16596    194328   8       2621    0       ja
  415  127    15     5760     16610    194316   6       2612    0       ja
  416  127    15     5896     16623    194568   6       2670    1       ja
  417  127    15     6001     16637    194800   9       2658    1       ja
  418  127    15     6121     16651    194788   10      2624    0       ja
  419  127    15     6242     16664    195020   6       2626    0       ja
  420  127    15     6394     16680    195016   19      2703    0       ja
  421  127    15     6514     16694    195008   5       2648    0       ja
  422  127    15     6650     16708    195240   25      2607    0       ja
  423  127    15     6770     16722    195228   6       2620    0       ja
  424  127    15     6890     16735    195216   6       2624    0       ja
  425  127    15     7027     16749    195452   9       2639    1       ja
  426  127    15     7163     16763    195440   6       2633    1       ja
  427  127    15     7284     16777    195428   10      2618    1       ja
  428  127    15     7387     16790    195656   10      2611    0       ja
  429  127    15     7523     16804    195648   8       2624    0       ja
  430  127    15     7660     16820    195880   19      2623    0       ja
  431  127    15     7796     16833    195868   15      2605    0       ja
  432  127    15     7915     16847    195864   9       2617    0       ja
  433  127    15     8036     16861    196096   10      2634    0       ja
  434  127    15     8156     16875    196092   6       2609    0       ja
  435  127    15     8292     16889    196080   5       2631    0       ja
  436  127    15     8412     16902    196576   11      2612    1       ja
  437  127    15     8516     16916    196564   5       2641    0       ja
  438  127    15     8685     16930    196552   8       2665    0       ja
  439  127    15     8804     16943    196780   6       2614    1       ja
  440  127    15     8956     16959    196780   22      2629    0       ja
  441  127    15     9077     16973    197008   5       2631    0       ja
  442  127    15     9197     16987    196996   15      2621    0       ja
  443  127    15     9300     17000    196984   5       2632    1       ja
  444  127    15     9453     17014    197220   6       2611    0       ja
  445  127    15     9573     17028    197208   10      2618    0       ja
  446  127    15     9693     17000    197196   6       2606    1       ja
  447  127    15     9797     17014    197428   8       2653    0       ja
  448  127    15     9933     17028    197420   5       2613    0       ja
  449  127    15     10069    17042    197408   6       2612    0       ja
  450  127    15     10205    17057    197652   16      2636    0       ja
  451  127    15     10325    17071    197644   6       2621    1       ja
